[Header]	
System	TOC_TNb Standard	
S/W Version	1.00	
User		
Date/Time	7/21/2022 7:37:25 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Comments	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Rem.	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	NPOC	DOC_CMPS_KFP_0315		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:35:46 AM	1	3	NPOC	26.86	26.51	7.651	7.550	NPOC:7.550mg/L	NPOC:7.550mg/L	*******	0.3086	1.16	0.08790	1.16	45	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0316		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:43:29 AM	1	1	NPOC	19.36	19.60	5.514	5.582	NPOC:5.582mg/L	NPOC:5.582mg/L	*******	0.3350	1.71	0.09542	1.71	46	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0316		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:45:53 AM	1	2	NPOC	19.45	19.60	5.540	5.582	NPOC:5.582mg/L	NPOC:5.582mg/L	*******	0.3350	1.71	0.09542	1.71	46	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0316		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:48:25 AM	1	3	NPOC	19.98	19.60	5.691	5.582	NPOC:5.582mg/L	NPOC:5.582mg/L	*******	0.3350	1.71	0.09542	1.71	46	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0317		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:56:28 AM	1	1	NPOC	53.06	53.18	15.11	15.15	NPOC:15.15mg/L	NPOC:15.15mg/L	*******	0.3787	0.71	0.1079	0.71	47	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0317		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 1:59:17 AM	1	2	NPOC	53.60	53.18	15.27	15.15	NPOC:15.15mg/L	NPOC:15.15mg/L	*******	0.3787	0.71	0.1079	0.71	47	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0317		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:02:07 AM	1	3	NPOC	52.87	53.18	15.06	15.15	NPOC:15.15mg/L	NPOC:15.15mg/L	*******	0.3787	0.71	0.1079	0.71	47	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0318		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:09:27 AM	1	1	NPOC	1.222	1.178	0.3481	0.3355	NPOC:0.3355mg/L	NPOC:0.3355mg/L	*******	0.04670	3.96	0.01330	3.96	48	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0318		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:11:35 AM	1	2	NPOC	1.129	1.178	0.3216	0.3355	NPOC:0.3355mg/L	NPOC:0.3355mg/L	*******	0.04670	3.96	0.01330	3.96	48	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0318		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:13:43 AM	1	3	NPOC	1.183	1.178	0.3370	0.3355	NPOC:0.3355mg/L	NPOC:0.3355mg/L	*******	0.04670	3.96	0.01330	3.96	48	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0319		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:21:03 AM	1	1	NPOC	0.5906	0.5585	0.1682	0.1591	NPOC:0.1591mg/L	NPOC:0.1591mg/L	*******	0.02827	5.06	0.00805	5.06	49	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0319		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:23:11 AM	1	2	NPOC	0.5474	0.5585	0.1559	0.1591	NPOC:0.1591mg/L	NPOC:0.1591mg/L	*******	0.02827	5.06	0.00805	5.06	49	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0319		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:25:19 AM	1	3	NPOC	0.5374	0.5585	0.1531	0.1591	NPOC:0.1591mg/L	NPOC:0.1591mg/L	*******	0.02827	5.06	0.00805	5.06	49	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0320		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:34:01 AM	1	1	NPOC	204.1	204.4	58.14	58.22	NPOC:58.22mg/L	NPOC:58.22mg/L	*******	2.066	1.01	0.5886	1.01	50	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0320		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:37:04 AM	1	2	NPOC	202.5	204.4	57.68	58.22	NPOC:58.22mg/L	NPOC:58.22mg/L	*******	2.066	1.01	0.5886	1.01	50	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0320		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:40:10 AM	1	3	NPOC	206.6	204.4	58.85	58.22	NPOC:58.22mg/L	NPOC:58.22mg/L	*******	2.066	1.01	0.5886	1.01	50	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0321		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:48:39 AM	1	1	NPOC	199.5	201.7	56.83	57.44	NPOC:57.44mg/L	NPOC:57.44mg/L	*******	3.007	1.49	0.8566	1.49	51	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0321		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:51:46 AM	1	2	NPOC	200.4	201.7	57.08	57.44	NPOC:57.44mg/L	NPOC:57.44mg/L	*******	3.007	1.49	0.8566	1.49	51	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0321		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 2:54:49 AM	1	3	NPOC	205.1	201.7	58.42	57.44	NPOC:57.44mg/L	NPOC:57.44mg/L	*******	3.007	1.49	0.8566	1.49	51	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0322		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:03:09 AM	1	1	NPOC	138.4	151.1	39.42	43.04	NPOC:43.04mg/L	NPOC:43.04mg/L	*******	0.7937	0.53	0.2261	0.53	52	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0322		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:06:09 AM	1	2	NPOC	150.2	151.1	42.78	43.04	NPOC:43.04mg/L	NPOC:43.04mg/L	*******	0.7937	0.53	0.2261	0.53	52	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0322		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:09:03 AM	1	3	NPOC	151.4	151.1	43.12	43.04	NPOC:43.04mg/L	NPOC:43.04mg/L	*******	0.7937	0.53	0.2261	0.53	52	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0322		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:12:06 AM	1	4	NPOC	151.7	151.1	43.21	43.04	NPOC:43.04mg/L	NPOC:43.04mg/L	*******	0.7937	0.53	0.2261	0.53	52	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0323		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:20:48 AM	1	1	NPOC	153.2	154.1	43.64	43.90	NPOC:43.90mg/L	NPOC:43.90mg/L	*******	1.793	1.16	0.5106	1.16	53	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0323		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:23:43 AM	1	2	NPOC	153.0	154.1	43.58	43.90	NPOC:43.90mg/L	NPOC:43.90mg/L	*******	1.793	1.16	0.5106	1.16	53	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0323		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:26:42 AM	1	3	NPOC	156.2	154.1	44.49	43.90	NPOC:43.90mg/L	NPOC:43.90mg/L	*******	1.793	1.16	0.5106	1.16	53	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0324		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:35:06 AM	1	1	NPOC	156.2	158.2	44.49	45.07	NPOC:45.07mg/L	NPOC:45.07mg/L	*******	2.281	1.44	0.6497	1.44	54	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0324		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:38:08 AM	1	2	NPOC	157.8	158.2	44.95	45.07	NPOC:45.07mg/L	NPOC:45.07mg/L	*******	2.281	1.44	0.6497	1.44	54	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0324		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:41:12 AM	1	3	NPOC	160.7	158.2	45.77	45.07	NPOC:45.07mg/L	NPOC:45.07mg/L	*******	2.281	1.44	0.6497	1.44	54	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0325		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:49:37 AM	1	1	NPOC	154.2	155.8	43.92	44.37	NPOC:44.37mg/L	NPOC:44.37mg/L	*******	1.779	1.14	0.5066	1.14	55	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0325		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:52:42 AM	1	2	NPOC	155.4	155.8	44.26	44.37	NPOC:44.37mg/L	NPOC:44.37mg/L	*******	1.779	1.14	0.5066	1.14	55	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0325		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 3:55:39 AM	1	3	NPOC	157.7	155.8	44.92	44.37	NPOC:44.37mg/L	NPOC:44.37mg/L	*******	1.779	1.14	0.5066	1.14	55	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0326		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:04:00 AM	1	1	NPOC	91.15	91.95	25.96	26.19	NPOC:26.19mg/L	NPOC:26.19mg/L	*******	0.9638	1.05	0.2745	1.05	56	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0326		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:06:56 AM	1	2	NPOC	91.68	91.95	26.11	26.19	NPOC:26.19mg/L	NPOC:26.19mg/L	*******	0.9638	1.05	0.2745	1.05	56	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0326		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:09:48 AM	1	3	NPOC	93.02	91.95	26.50	26.19	NPOC:26.19mg/L	NPOC:26.19mg/L	*******	0.9638	1.05	0.2745	1.05	56	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0327		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:18:28 AM	1	1	NPOC	264.2	266.3	75.25	75.86	NPOC:75.86mg/L	NPOC:75.86mg/L	*******	2.055	0.77	0.5854	0.77	57	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0327		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:21:30 AM	1	2	NPOC	266.5	266.3	75.91	75.86	NPOC:75.86mg/L	NPOC:75.86mg/L	*******	2.055	0.77	0.5854	0.77	57	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0327		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:24:31 AM	1	3	NPOC	268.3	266.3	76.42	75.86	NPOC:75.86mg/L	NPOC:75.86mg/L	*******	2.055	0.77	0.5854	0.77	57	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0328		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:32:30 AM	1	1	NPOC	60.27	60.82	17.17	17.32	NPOC:17.32mg/L	NPOC:17.32mg/L	*******	0.9012	1.48	0.2567	1.48	58	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0328		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:35:27 AM	1	2	NPOC	60.33	60.82	17.18	17.32	NPOC:17.32mg/L	NPOC:17.32mg/L	*******	0.9012	1.48	0.2567	1.48	58	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0328		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:38:21 AM	1	3	NPOC	61.86	60.82	17.62	17.32	NPOC:17.32mg/L	NPOC:17.32mg/L	*******	0.9012	1.48	0.2567	1.48	58	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0329		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:46:24 AM	1	1	NPOC	61.53	62.14	17.53	17.70	NPOC:17.70mg/L	NPOC:17.70mg/L	*******	0.5696	0.92	0.1622	0.92	59	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0329		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:49:27 AM	1	2	NPOC	62.22	62.14	17.72	17.70	NPOC:17.70mg/L	NPOC:17.70mg/L	*******	0.5696	0.92	0.1622	0.92	59	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0329		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 4:52:11 AM	1	3	NPOC	62.66	62.14	17.85	17.70	NPOC:17.70mg/L	NPOC:17.70mg/L	*******	0.5696	0.92	0.1622	0.92	59	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0330		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:00:17 AM	1	1	NPOC	62.00	62.45	17.66	17.79	NPOC:17.79mg/L	NPOC:17.79mg/L	*******	0.6222	1.00	0.1772	1.00	60	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0330		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:03:02 AM	1	2	NPOC	62.19	62.45	17.71	17.79	NPOC:17.79mg/L	NPOC:17.79mg/L	*******	0.6222	1.00	0.1772	1.00	60	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0330		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:06:00 AM	1	3	NPOC	63.16	62.45	17.99	17.79	NPOC:17.79mg/L	NPOC:17.79mg/L	*******	0.6222	1.00	0.1772	1.00	60	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:13:28 AM	1	1	NPOC	0.8393	0.9388	0.2391	0.2674	NPOC:0.2674mg/L	NPOC:0.2674mg/L	*******	0.08882	9.46	0.02530	9.46	83	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:15:35 AM	1	2	NPOC	1.010	0.9388	0.2877	0.2674	NPOC:0.2674mg/L	NPOC:0.2674mg/L	*******	0.08882	9.46	0.02530	9.46	83	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:17:45 AM	1	3	NPOC	0.9672	0.9388	0.2755	0.2674	NPOC:0.2674mg/L	NPOC:0.2674mg/L	*******	0.08882	9.46	0.02530	9.46	83	0	50	1.000	
Unknown	NPOC	chk-std-10ppm		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:25:52 AM	1	1	NPOC	33.25	33.35	9.471	9.499	NPOC:9.499mg/L	NPOC:9.499mg/L	*******	0.08888	0.27	0.02532	0.27	89	0	50	1.000	
Unknown	NPOC	chk-std-10ppm		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:28:48 AM	1	2	NPOC	33.42	33.35	9.519	9.499	NPOC:9.499mg/L	NPOC:9.499mg/L	*******	0.08888	0.27	0.02532	0.27	89	0	50	1.000	
Unknown	NPOC	chk-std-10ppm		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:31:24 AM	1	3	NPOC	33.38	33.35	9.508	9.499	NPOC:9.499mg/L	NPOC:9.499mg/L	*******	0.08888	0.27	0.02532	0.27	89	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0331		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:39:43 AM	1	1	NPOC	75.89	90.03	21.62	25.64	NPOC:25.64mg/L	NPOC:25.64mg/L	*******	1.039	1.15	0.2961	1.15	61	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0331		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:42:33 AM	1	2	NPOC	88.83	90.03	25.30	25.64	NPOC:25.64mg/L	NPOC:25.64mg/L	*******	1.039	1.15	0.2961	1.15	61	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0331		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:45:28 AM	1	3	NPOC	90.61	90.03	25.81	25.64	NPOC:25.64mg/L	NPOC:25.64mg/L	*******	1.039	1.15	0.2961	1.15	61	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0331		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:48:16 AM	1	4	NPOC	90.65	90.03	25.82	25.64	NPOC:25.64mg/L	NPOC:25.64mg/L	*******	1.039	1.15	0.2961	1.15	61	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0332		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:56:13 AM	1	1	NPOC	53.76	54.19	15.31	15.44	NPOC:15.44mg/L	NPOC:15.44mg/L	*******	0.5485	1.01	0.1562	1.01	62	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0332		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 5:58:56 AM	1	2	NPOC	54.01	54.19	15.38	15.44	NPOC:15.44mg/L	NPOC:15.44mg/L	*******	0.5485	1.01	0.1562	1.01	62	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0332		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 6:01:37 AM	1	3	NPOC	54.81	54.19	15.61	15.44	NPOC:15.44mg/L	NPOC:15.44mg/L	*******	0.5485	1.01	0.1562	1.01	62	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0333		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 6:09:42 AM	1	1	NPOC	58.60	59.03	16.69	16.81	NPOC:16.81mg/L	NPOC:16.81mg/L	*******	0.8329	1.41	0.2372	1.41	63	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0333		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_20_10_14_18.cal	1.00			7/21/2022 6:12:30 AM	1	2	NPOC	58.50	59.03	16.66	16.81	NPOC:16.81mg/L	NPOC:16.81mg/L	*******	0.8329	1.41	0.2372	1.41	63	0	50	1.000	
