[Header]	
System	TOC_TNb Standard	
S/W Version	1.00	
User		
Date/Time	7/15/2022 1:36:45 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Comments	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Rem.	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 12:35:14 PM	1	3	NPOC	0.000	0.02207	0.000	 	 	 	*******	0.03822	173.21	0.000	0.00	64	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 12:45:35 PM	2	1	NPOC	5.127	6.392	1.000	 	 	 	T******	0.5891	9.22	0.000	0.00	65	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 12:48:10 PM	2	2	NPOC	6.562	6.392	1.000	 	 	 	*******	0.5891	9.22	0.000	0.00	65	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 12:50:31 PM	2	3	NPOC	5.737	6.392	1.000	 	 	 	*******	0.5891	9.22	0.000	0.00	65	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 12:52:56 PM	2	4	NPOC	6.878	6.392	1.000	 	 	 	*******	0.5891	9.22	0.000	0.00	65	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 12:55:05 PM	2	5	NPOC	4.343	6.392	1.000	 	 	 	*******	0.5891	9.22	0.000	0.00	65	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 1:03:26 PM	3	1	NPOC	18.03	18.13	5.000	 	 	 	*******	0.1002	0.55	0.000	0.00	66	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 1:07:11 PM	3	2	NPOC	19.37	18.13	5.000	 	 	 	*******	0.1002	0.55	0.000	0.00	66	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 1:10:02 PM	3	3	NPOC	18.23	18.13	5.000	 	 	 	*******	0.1002	0.55	0.000	0.00	66	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 1:12:38 PM	3	4	NPOC	18.14	18.13	5.000	 	 	 	*******	0.1002	0.55	0.000	0.00	66	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 1:20:53 PM	4	1	NPOC	34.15	34.36	10.00	 	 	 	*******	0.2212	0.64	0.000	0.00	67	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 1:23:57 PM	4	2	NPOC	34.59	34.36	10.00	 	 	 	*******	0.2212	0.64	0.000	0.00	67	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 1:26:54 PM	4	3	NPOC	35.52	34.36	10.00	 	 	 	*******	0.2212	0.64	0.000	0.00	67	1	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 1:29:33 PM	4	4	NPOC	34.33	34.36	10.00	 	 	 	*******	0.2212	0.64	0.000	0.00	67	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 1:37:58 PM	5	1	NPOC	174.3	175.4	50.00	 	 	 	*******	1.401	0.80	0.000	0.00	68	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 1:41:03 PM	5	2	NPOC	175.0	175.4	50.00	 	 	 	*******	1.401	0.80	0.000	0.00	68	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 1:44:08 PM	5	3	NPOC	177.0	175.4	50.00	 	 	 	*******	1.401	0.80	0.000	0.00	68	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 1:52:46 PM	6	1	NPOC	359.3	358.9	100.0	 	 	 	*******	3.915	1.09	0.000	0.00	69	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 1:55:48 PM	6	2	NPOC	354.8	358.9	100.0	 	 	 	*******	3.915	1.09	0.000	0.00	69	0	50	1.000	
Standard	NPOC	cal	Untitled	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal		1.00			7/6/2022 1:58:46 PM	6	3	NPOC	362.6	358.9	100.0	 	 	 	*******	3.915	1.09	0.000	0.00	69	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 2:06:15 PM	1	1	NPOC	1.699	1.812	0.4757	0.5075	NPOC:0.5075mg/L	NPOC:0.5075mg/L	*******	0.1345	7.42	0.03767	7.42	61	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 2:08:23 PM	1	2	NPOC	2.286	1.812	0.6401	0.5075	NPOC:0.5075mg/L	NPOC:0.5075mg/L	*******	0.1345	7.42	0.03767	7.42	61	1	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 2:10:31 PM	1	3	NPOC	1.777	1.812	0.4976	0.5075	NPOC:0.5075mg/L	NPOC:0.5075mg/L	*******	0.1345	7.42	0.03767	7.42	61	0	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 2:12:50 PM	1	4	NPOC	2.225	1.812	0.6230	0.5075	NPOC:0.5075mg/L	NPOC:0.5075mg/L	*******	0.1345	7.42	0.03767	7.42	61	1	50	1.000	
Unknown	NPOC	DIW		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 2:15:00 PM	1	5	NPOC	1.961	1.812	0.5491	0.5075	NPOC:0.5075mg/L	NPOC:0.5075mg/L	*******	0.1345	7.42	0.03767	7.42	61	0	50	1.000	
Unknown	NPOC	chk-std-10ppm		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 2:23:20 PM	1	1	NPOC	34.26	34.32	9.593	9.611	NPOC:9.611mg/L	NPOC:9.611mg/L	*******	0.2902	0.85	0.08127	0.85	71	0	50	1.000	
Unknown	NPOC	chk-std-10ppm		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 2:26:17 PM	1	2	NPOC	34.07	34.32	9.540	9.611	NPOC:9.611mg/L	NPOC:9.611mg/L	*******	0.2902	0.85	0.08127	0.85	71	0	50	1.000	
Unknown	NPOC	chk-std-10ppm		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 2:29:09 PM	1	3	NPOC	34.64	34.32	9.700	9.611	NPOC:9.611mg/L	NPOC:9.611mg/L	*******	0.2902	0.85	0.08127	0.85	71	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0082		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 2:37:21 PM	1	1	NPOC	38.80	39.03	10.86	10.93	NPOC:10.93mg/L	NPOC:10.93mg/L	*******	0.3617	0.93	0.1013	0.93	3	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0082		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 2:40:16 PM	1	2	NPOC	38.85	39.03	10.88	10.93	NPOC:10.93mg/L	NPOC:10.93mg/L	*******	0.3617	0.93	0.1013	0.93	3	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0082		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 2:42:54 PM	1	3	NPOC	39.45	39.03	11.05	10.93	NPOC:10.93mg/L	NPOC:10.93mg/L	*******	0.3617	0.93	0.1013	0.93	3	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0083		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 2:50:42 PM	1	1	NPOC	30.10	30.36	8.428	8.502	NPOC:8.502mg/L	NPOC:8.502mg/L	*******	0.2371	0.78	0.06640	0.78	4	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0083		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 2:53:19 PM	1	2	NPOC	30.43	30.36	8.521	8.502	NPOC:8.502mg/L	NPOC:8.502mg/L	*******	0.2371	0.78	0.06640	0.78	4	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0083		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 2:55:55 PM	1	3	NPOC	30.56	30.36	8.557	8.502	NPOC:8.502mg/L	NPOC:8.502mg/L	*******	0.2371	0.78	0.06640	0.78	4	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0084		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 3:03:33 PM	1	1	NPOC	18.08	17.91	5.063	5.014	NPOC:5.014mg/L	NPOC:5.014mg/L	*******	0.1514	0.85	0.04240	0.85	5	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0084		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 3:06:06 PM	1	2	NPOC	17.84	17.91	4.995	5.014	NPOC:5.014mg/L	NPOC:5.014mg/L	*******	0.1514	0.85	0.04240	0.85	5	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0084		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 3:08:38 PM	1	3	NPOC	17.80	17.91	4.984	5.014	NPOC:5.014mg/L	NPOC:5.014mg/L	*******	0.1514	0.85	0.04240	0.85	5	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0145		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 3:16:29 PM	1	1	NPOC	37.60	36.71	10.53	10.28	NPOC:10.28mg/L	NPOC:10.28mg/L	*******	0.9923	2.70	0.2779	2.70	7	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0145		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 3:19:20 PM	1	2	NPOC	36.89	36.71	10.33	10.28	NPOC:10.28mg/L	NPOC:10.28mg/L	*******	0.9923	2.70	0.2779	2.70	7	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0145		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 3:22:05 PM	1	3	NPOC	35.64	36.71	9.980	10.28	NPOC:10.28mg/L	NPOC:10.28mg/L	*******	0.9923	2.70	0.2779	2.70	7	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0145		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 3:24:45 PM	1	4	NPOC	31.21	36.71	8.739	10.28	NPOC:10.28mg/L	NPOC:10.28mg/L	*******	0.9923	2.70	0.2779	2.70	7	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0145		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 3:27:24 PM	1	5	NPOC	27.38	36.71	7.667	10.28	NPOC:10.28mg/L	NPOC:10.28mg/L	*******	0.9923	2.70	0.2779	2.70	7	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0146		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 3:35:35 PM	1	1	NPOC	28.20	27.01	7.896	7.562	NPOC:7.562mg/L	NPOC:7.562mg/L	*******	1.066	3.95	0.2984	3.95	8	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0146		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 3:38:12 PM	1	2	NPOC	26.67	27.01	7.468	7.562	NPOC:7.562mg/L	NPOC:7.562mg/L	*******	1.066	3.95	0.2984	3.95	8	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0146		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 3:40:41 PM	1	3	NPOC	26.15	27.01	7.322	7.562	NPOC:7.562mg/L	NPOC:7.562mg/L	*******	1.066	3.95	0.2984	3.95	8	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0146		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 3:43:17 PM	1	4	NPOC	22.59	27.01	6.325	7.562	NPOC:7.562mg/L	NPOC:7.562mg/L	*******	1.066	3.95	0.2984	3.95	8	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0146		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 3:45:54 PM	1	5	NPOC	17.27	27.01	4.836	7.562	NPOC:7.562mg/L	NPOC:7.562mg/L	*******	1.066	3.95	0.2984	3.95	8	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0147		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 3:53:44 PM	1	1	NPOC	14.81	14.13	4.147	3.957	NPOC:3.957mg/L	NPOC:3.957mg/L	*******	0.09539	0.68	0.02671	0.68	9	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0147		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 3:56:11 PM	1	2	NPOC	14.04	14.13	3.931	3.957	NPOC:3.957mg/L	NPOC:3.957mg/L	*******	0.09539	0.68	0.02671	0.68	9	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0147		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 3:58:40 PM	1	3	NPOC	14.23	14.13	3.985	3.957	NPOC:3.957mg/L	NPOC:3.957mg/L	*******	0.09539	0.68	0.02671	0.68	9	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0147		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 4:01:05 PM	1	4	NPOC	14.12	14.13	3.954	3.957	NPOC:3.957mg/L	NPOC:3.957mg/L	*******	0.09539	0.68	0.02671	0.68	9	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0149		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 4:09:01 PM	1	1	NPOC	37.50	33.23	10.50	9.304	NPOC:9.304mg/L	NPOC:9.304mg/L	*******	3.703	11.14	1.037	11.14	11	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0149		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 4:11:33 PM	1	2	NPOC	31.21	33.23	8.739	9.304	NPOC:9.304mg/L	NPOC:9.304mg/L	*******	3.703	11.14	1.037	11.14	11	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0149		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 4:14:16 PM	1	3	NPOC	30.97	33.23	8.672	9.304	NPOC:9.304mg/L	NPOC:9.304mg/L	*******	3.703	11.14	1.037	11.14	11	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0149		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 4:17:01 PM	1	4	NPOC	21.67	33.23	6.068	9.304	NPOC:9.304mg/L	NPOC:9.304mg/L	*******	3.703	11.14	1.037	11.14	11	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0149		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 4:19:37 PM	1	5	NPOC	16.01	33.23	4.483	9.304	NPOC:9.304mg/L	NPOC:9.304mg/L	*******	3.703	11.14	1.037	11.14	11	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0150		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 4:27:50 PM	1	1	NPOC	31.96	30.75	8.949	8.610	NPOC:8.610mg/L	NPOC:8.610mg/L	*******	1.713	5.57	0.4796	5.57	12	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0150		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 4:30:33 PM	1	2	NPOC	31.50	30.75	8.820	8.610	NPOC:8.610mg/L	NPOC:8.610mg/L	*******	1.713	5.57	0.4796	5.57	12	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0150		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 4:33:09 PM	1	3	NPOC	28.79	30.75	8.062	8.610	NPOC:8.610mg/L	NPOC:8.610mg/L	*******	1.713	5.57	0.4796	5.57	12	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0150		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 4:35:51 PM	1	4	NPOC	21.00	30.75	5.880	8.610	NPOC:8.610mg/L	NPOC:8.610mg/L	*******	1.713	5.57	0.4796	5.57	12	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0150		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 4:38:23 PM	1	5	NPOC	16.16	30.75	4.525	8.610	NPOC:8.610mg/L	NPOC:8.610mg/L	*******	1.713	5.57	0.4796	5.57	12	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0151		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 4:46:34 PM	1	1	NPOC	35.53	31.85	9.949	8.918	NPOC:8.918mg/L	NPOC:8.918mg/L	*******	4.638	14.56	1.299	14.56	13	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0151		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 4:49:14 PM	1	2	NPOC	33.38	31.85	9.347	8.918	NPOC:8.918mg/L	NPOC:8.918mg/L	*******	4.638	14.56	1.299	14.56	13	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0151		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 4:51:48 PM	1	3	NPOC	26.64	31.85	7.459	8.918	NPOC:8.918mg/L	NPOC:8.918mg/L	*******	4.638	14.56	1.299	14.56	13	0	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0151		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 4:54:21 PM	1	4	NPOC	17.71	31.85	4.959	8.918	NPOC:8.918mg/L	NPOC:8.918mg/L	*******	4.638	14.56	1.299	14.56	13	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0151		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 4:56:49 PM	1	5	NPOC	14.95	31.85	4.186	8.918	NPOC:8.918mg/L	NPOC:8.918mg/L	*******	4.638	14.56	1.299	14.56	13	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0152		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 5:04:54 PM	1	1	NPOC	1.476	1.096	0.4133	0.3070	NPOC:0.3070mg/L	NPOC:0.3070mg/L	*******	0.08609	7.85	0.02411	7.85	14	1	50	1.000	
Unknown	NPOC	DOC_CMPS_KFP_0152		C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.cal	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2022_07_06_12_23_40.cal	1.00			7/6/2022 5:07:02 PM	1	2	NPOC	1.176	1.096	0.3293	0.3070	NPOC:0.3070mg/L	NPOC:0.3070mg/L	*******	0.08609	7.85	0.02411	7.85	14	0	50	1.000	
